,TF,Target,Mode,PMID,TF_age,Tg_age
3457,Nfkb1,Nos2,Repression,15172177;15467201;16902858;17720813;18205790;19712696,Eumetazoa,Euk+Bac
3458,Nfkb1,Nos2,Unknown,10698708;10852612;11460313;12061770;12595462;12946432;15104118;15582593;15979571;16242732;16609073;16953124;17035338;17113796;17686182;18274639;18620044;18694995;19135178;19279235;22841895;22949549;23831355;24360823;7537042,Eumetazoa,Euk+Bac
3459,Nfkb1,Nos3,Unknown,10393859,Eumetazoa,Euk+Bac
3460,Nfkb1,Nqo1,Repression,18752316,Eumetazoa,Cellular_organisms
3461,Nfkb1,Nrf1,Unknown,20587593,Eumetazoa,Eumetazoa
3462,Nfkb1,Ntn1,Unknown,18692059,Eumetazoa,Eumetazoa
3463,Nfkb1,Pck1,Repression,21406501,Eumetazoa,Cellular_organisms
3464,Nfkb1,Pdk4,Repression,21625432,Eumetazoa,Eukaryota
3465,Nfkb1,Per1,Repression,22823397,Eumetazoa,Eumetazoa
3466,Nfkb1,Per2,Repression,22823397,Eumetazoa,Eumetazoa
3467,Nfkb1,Phex,Unknown,20817730,Eumetazoa,Cellular_organisms
3468,Nfkb1,Pirb,Unknown,16407283,Eumetazoa,
3469,Nfkb1,Pla2g4a,Unknown,21702012,Eumetazoa,Opisthokonta
3470,Nfkb1,Plaur,Unknown,15381392,Eumetazoa,Mammalia
3471,Nfkb1,Plin2,Unknown,18854426,Eumetazoa,Eumetazoa
3472,Nfkb1,Pmaip1,Activation,20195489,Eumetazoa,Mammalia
3473,Nfkb1,Ppara,Repression,10601241;20054868,Eumetazoa,Vertebrata
3474,Nfkb1,Ppargc1a,Repression,17003343,Eumetazoa,Eumetazoa
3475,Nfkb1,Ppm1d,Unknown,20007970,Eumetazoa,Eumetazoa
3476,Nfkb1,Ppp1r13l,Unknown,20600029,Eumetazoa,Vertebrata
3477,Nfkb1,Ppp1r14a,Unknown,25031021,Eumetazoa,Vertebrata
3478,Nfkb1,Prodh,Unknown,17641041,Eumetazoa,Eukaryota
3479,Nfkb1,Psme2,Unknown,15944286,Eumetazoa,
3480,Nfkb1,Pten,Repression,14729949,Eumetazoa,Eukaryota
3481,Nfkb1,Ptges,Unknown,20546888,Eumetazoa,Euk+Bac
3482,Nfkb1,Ptgs1,Unknown,9561442,Eumetazoa,Eukaryota
3483,Nfkb1,Ptgs2,Activation,12695520;14552705;15548379;15901350;15905055;15938622;16146692;17098744;20108167,Eumetazoa,Eukaryota
3484,Nfkb1,Ptgs2,Repression,15172177;15467201;16395278;18205790,Eumetazoa,Eukaryota
3485,Nfkb1,Ptgs2,Unknown,10698708;16609073;17996688;21149600;23172667;23813870;9561442,Eumetazoa,Eukaryota
3486,Nfkb1,Ptpn4,Activation,10338504,Eumetazoa,Eumetazoa
3487,Nfkb1,Rel,Activation,8241021,Eumetazoa,Eumetazoa
3488,Nfkb1,Rel,Unknown,17892401;9079634,Eumetazoa,Eumetazoa
3489,Nfkb1,Relb,Activation,17369819,Eumetazoa,Eumetazoa
3490,Nfkb1,Relb,Unknown,16357145;17446175,Eumetazoa,Eumetazoa
3491,Nfkb1,Ripk2,Activation,19693652,Eumetazoa,Eukaryota
3492,Nfkb1,Sele,Unknown,17371946,Eumetazoa,Opisthokonta
3493,Nfkb1,Selp,Activation,11457873;9545354,Eumetazoa,Mammalia
3494,Nfkb1,Shh,Activation,18772349,Eumetazoa,Eumetazoa
3495,Nfkb1,Slc1a2,Activation,21697367;24277080,Eumetazoa,Cellular_organisms
3496,Nfkb1,Slc1a2,Repression,24277080,Eumetazoa,Cellular_organisms
3497,Nfkb1,Slc2a1,Activation,18249093,Eumetazoa,Euk+Bac
3498,Nfkb1,Slc2a4,Repression,23462193,Eumetazoa,Euk+Bac
3499,Nfkb1,Sod2,Activation,11880364,Eumetazoa,Cellular_organisms
3500,Nfkb1,Sox9,Repression,10652367,Eumetazoa,Eumetazoa
3501,Nfkb1,Src,Activation,15541355,Eumetazoa,Eukaryota
3502,Nfkb1,Stat1,Unknown,21217011,Eumetazoa,Vertebrata
3503,Nfkb1,Stk39,Activation,18787102;19343169,Eumetazoa,Eukaryota
3504,Nfkb1,Tapbp,Activation,12942211,Eumetazoa,Vertebrata
3505,Nfkb1,Tcrg-C1,Activation,8756615,Eumetazoa,
3506,Nfkb1,Tec,Activation,19843184,Eumetazoa,Eukaryota
3507,Nfkb1,Tert,Unknown,10970902,Eumetazoa,Eukaryota
3508,Nfkb1,Tgfb1,Activation,19657147,Eumetazoa,Eumetazoa
3509,Nfkb1,Thrb,Unknown,20018842,Eumetazoa,Eumetazoa
3510,Nfkb1,Timp3,Unknown,7642607,Eumetazoa,Eumetazoa
3511,Nfkb1,Tlr2,Activation,11254708,Eumetazoa,Vertebrata
3512,Nfkb1,Tlr2,Unknown,11739511,Eumetazoa,Vertebrata
3513,Nfkb1,Tlr4,Activation,11544529,Eumetazoa,Eumetazoa
3514,Nfkb1,Tlr4,Unknown,10102579,Eumetazoa,Eumetazoa
3515,Nfkb1,Tnf,Activation,10437651;10754326;11179036;11243852;11259437;11454276;12168659;15548379;15901350;15938622;18166486;18557935;20351193;8622636;9270030,Eumetazoa,Vertebrata
3516,Nfkb1,Tnf,Repression,15465827,Eumetazoa,Vertebrata
3517,Nfkb1,Tnf,Unknown,10497896;11312646;11739517;11856733;12061770;15389596;16705808;17679555;18077329;18772140;22782967;8805669;9281604;9742085,Eumetazoa,Vertebrata
3518,Nfkb1,Tnfaip3,Activation,11880364;16936197;19343319,Eumetazoa,Eumetazoa
3519,Nfkb1,Tnfrsf25,Activation,15242537,Eumetazoa,Mammalia
3520,Nfkb1,Tnfrsf4,Unknown,17641042,Eumetazoa,Vertebrata
3521,Nfkb1,Tnfsf13b,Unknown,17869641,Eumetazoa,Vertebrata
3522,Nfkb1,Tnfsf15,Unknown,15702971,Eumetazoa,Eumetazoa
3523,Nfkb1,Trem1,Unknown,21683719,Eumetazoa,Mammalia
3524,Nfkb1,Trim63,Unknown,23251550,Eumetazoa,Vertebrata
3525,Nfkb1,Trp53,Unknown,10348347;17898080,Eumetazoa,Opisthokonta
3526,Nfkb1,Twist1,Unknown,25368381,Eumetazoa,Eumetazoa
3527,Nfkb1,Ube2h,Unknown,12773487,Eumetazoa,Eukaryota
3528,Nfkb1,Upp1,Activation,20544543,Eumetazoa,Cellular_organisms
3529,Nfkb1,Upp1,Unknown,16397116,Eumetazoa,Cellular_organisms
3530,Nfkb1,Vcam1,Activation,12604365;17993261,Eumetazoa,Eumetazoa
3531,Nfkb1,Vcam1,Unknown,18025230;20966071,Eumetazoa,Eumetazoa
3532,Nfkb1,Vegfa,Unknown,16512910,Eumetazoa,Vertebrata
3533,Nfkb1,Vegfc,Unknown,17997858,Eumetazoa,Eumetazoa
3534,Nfkb1,Wap,Activation,14976147,Eumetazoa,Mammalia
3535,Nfkb1,Wt1,Activation,9572484,Eumetazoa,Opisthokonta
3536,Nfkb1,Wt1,Unknown,11243407,Eumetazoa,Opisthokonta
3537,Nfkb1,Yy1,Unknown,17438126,Eumetazoa,Eukaryota
3538,Nfkb1,Ccnd1,Unknown,23813870,Eumetazoa,Vertebrata
3539,Nfkb1,Nos2,Unknown,15104118,Eumetazoa,Euk+Bac
3540,Nfkb1,Trp53,Repression,15044535,Eumetazoa,Opisthokonta
3541,Nfkb1,Cdh1,Repression,20683022,Eumetazoa,Vertebrata
3542,Nfkb1,Birc5,Unknown,15729715,Eumetazoa,Opisthokonta
3543,Nfkb2,Ccnd1,Activation,16260626,Eukaryota,Vertebrata
3544,Nfkb2,Ccnd1,Repression,16260626,Eukaryota,Vertebrata
3545,Nfkb2,Ccnd1,Unknown,11713278;17008396,Eukaryota,Vertebrata
3546,Nfkb2,Csf2,Unknown,24899500,Eukaryota,Mammalia
3547,Nfkb2,Dmp1,Unknown,21062982,Eukaryota,Mammalia
3548,Nfkb2,Hes1,Unknown,24892805,Eukaryota,Eumetazoa
3549,Nfkb2,Hif1a,Repression,19414801,Eukaryota,Eumetazoa
3550,Nfkb2,Il23a,Repression,17982049,Eukaryota,Mammalia
3551,Nfkb2,Myc,Activation,16260626,Eukaryota,Eumetazoa
3552,Nfkb2,Myc,Repression,16260626,Eukaryota,Eumetazoa
3553,Nfkb2,Rel,Unknown,10597218,Eukaryota,Eumetazoa
3554,Nfkb2,Relb,Repression,14707043,Eukaryota,Eumetazoa
3555,Nfkb2,Snd1,Activation,20363924,Eukaryota,Eukaryota
3556,Nfkbia,Nfkb1,Repression,11179036;18511071;19555200,Eumetazoa,Eumetazoa
3557,Nfkbia,Ptgs2,Unknown,15728492,Eumetazoa,Eukaryota
3558,Nfkbiz,Nfkb1,Repression,12831461;15618216,Vertebrata,Eumetazoa
3559,Nfkbiz,Nfkbiz,Unknown,15527973,Vertebrata,Vertebrata
3560,Nfya,Adipoq,Unknown,16954217,Eukaryota,Vertebrata
3561,Nfya,Arntl,Activation,24030830,Eukaryota,Eumetazoa
3562,Nfya,Ccnd2,Activation,9339900,Eukaryota,Eumetazoa
3563,Nfya,Cdk1,Activation,24477232,Eukaryota,Eukaryota
3564,Nfya,Cldn11,Unknown,17226765,Eukaryota,Eumetazoa
3565,Nfya,Dspp,Activation,20843790,Eukaryota,Mammalia
3566,Nfya,E2f1,Activation,20952509,Eukaryota,Eukaryota
3567,Nfya,H2-Ab1,Unknown,7592651,Eukaryota,Vertebrata
3568,Nfya,Hspa1b,Activation,21705419,Eukaryota,Eukaryota
3569,Nfya,Hspa5,Activation,21705419,Eukaryota,Eukaryota
3570,Nfya,Hspb1,Activation,21705419,Eukaryota,Eumetazoa
3571,Nfya,Mapk1,Activation,10727414,Eukaryota,Eukaryota
3572,Nfya,Ogg1,Unknown,17989114,Eukaryota,Euk_Archaea
3573,Nfya,Srebf1,Unknown,10918064,Eukaryota,Eumetazoa
3574,Nfya,Trp53,Activation,20952509,Eukaryota,Opisthokonta
3575,Nfyb,Ccnd2,Activation,9339900,Eukaryota,Eumetazoa
3576,Nfyb,Dspp,Activation,20843790,Eukaryota,Mammalia
3577,Nfyb,H2-Ab1,Unknown,7592651,Eukaryota,Vertebrata
3578,Nfyb,Srebf1,Unknown,10918064,Eukaryota,Eumetazoa
3579,Nfyc,Ccnd2,Activation,9339900,Eukaryota,Eumetazoa
3580,Nfyc,Dspp,Activation,20843790,Eukaryota,Mammalia
3581,Nfyc,Srebf1,Unknown,10918064,Eukaryota,Eumetazoa
3582,Nhlh2,Maoa,Activation,22169038,Eumetazoa,Euk+Bac
3583,Nhlh2,Mc4r,Unknown,21664420,Eumetazoa,Vertebrata
3584,Nhlh2,Pcsk1,Unknown,17485352;18356286,Eumetazoa,Eumetazoa
3585,Nhlh2,Pcsk2,Unknown,17485352,Eumetazoa,Eukaryota
3586,Nhlh2,Pkd1,Unknown,18356286,Eumetazoa,Eumetazoa
3587,Nkx2-1,Abca3,Unknown,17890326,Eumetazoa,Eukaryota
3588,Nkx2-1,Foxj1,Activation,17347682,Eumetazoa,Opisthokonta
3589,Nkx2-1,Hcrtr2,Activation,24011076,Eumetazoa,Eumetazoa
3590,Nkx2-1,Pax8,Activation,20470391,Eumetazoa,Eumetazoa
3591,Nkx2-1,Prdm13,Activation,25546159,Eumetazoa,
3592,Nkx2-1,Scgb1a1,Activation,12161423;17347682,Eumetazoa,Mammalia
3593,Nkx2-1,Sftpb,Activation,19906647,Eumetazoa,Eukaryota
3594,Nkx2-1,Sftpb,Unknown,25079229,Eumetazoa,Eukaryota
3595,Nkx2-1,Sftpc,Activation,14645514;17347682;20553735;9407049,Eumetazoa,Mammalia
3596,Nkx2-1,Sftpc,Unknown,11733512,Eumetazoa,Mammalia
3597,Nkx2-1,Shh,Activation,23444355,Eumetazoa,Eumetazoa
3598,Nkx2-1,Sox17,Activation,17347682,Eumetazoa,Eumetazoa
3599,Nkx2-1,Wnt7b,Activation,11914369,Eumetazoa,Eumetazoa
3600,Nkx2-2,Arx,Unknown,22056672,Eumetazoa,Eumetazoa
3601,Nkx2-2,Neurod1,Activation,19759004,Eumetazoa,Eumetazoa
3602,Nkx2-2,Pdgfra,Unknown,24449836,Eumetazoa,Vertebrata
3603,Nkx2-2,Pdx1,Activation,16147997,Eumetazoa,Vertebrata
3604,Nkx2-2,Pet1,Unknown,22013016,Eumetazoa,
3605,Nkx2-3,Madcam1,Activation,25320278,Eumetazoa,Vertebrata
3606,Nkx2-5,Adora1,Activation,10318839,Eumetazoa,Vertebrata
3607,Nkx2-5,Calr,Unknown,18765291,Eumetazoa,Eukaryota
3608,Nkx2-5,Csl,Unknown,11381084,Eumetazoa,Euk+Bac
3609,Nkx2-5,Etv2,Activation,19129488,Eumetazoa,Mammalia
3610,Nkx2-5,Fgf10,Repression,23093675,Eumetazoa,Eumetazoa
3611,Nkx2-5,Gjc1,Unknown,15850572,Eumetazoa,Eumetazoa
3612,Nkx2-5,Hand1,Unknown,10021345,Eumetazoa,Eumetazoa
3613,Nkx2-5,Hexim1,Unknown,12119119,Eumetazoa,Eumetazoa
3614,Nkx2-5,Id2,Activation,17559079,Eumetazoa,Eumetazoa
3615,Nkx2-5,Id2,Unknown,17604724,Eumetazoa,Eumetazoa
3616,Nkx2-5,Ifi204,Activation,16556596,Eumetazoa,Mammalia
3617,Nkx2-5,Jarid2,Unknown,20549724,Eumetazoa,Eumetazoa
3618,Nkx2-5,Lrrc10,Activation,23751912,Eumetazoa,Eukaryota
3619,Nkx2-5,Mef2c,Unknown,10021345,Eumetazoa,Opisthokonta
3620,Nkx2-5,Mov10l1,Activation,12754203,Eumetazoa,Eukaryota
3621,Nkx2-5,Msx2,Unknown,10021345,Eumetazoa,Eumetazoa
3622,Nkx2-5,Mycn,Unknown,10021345,Eumetazoa,Opisthokonta
3623,Nkx2-5,Myl2,Unknown,10021345,Eumetazoa,Eukaryota
3624,Nkx2-5,Myocd,Activation,21402709;24133205,Eumetazoa,Vertebrata
3625,Nkx2-5,Nppa,Activation,10075728;11572777,Eumetazoa,Vertebrata
3626,Nkx2-5,Nppa,Unknown,10021345,Eumetazoa,Vertebrata
3627,Nkx2-5,Nppb,Unknown,10021345,Eumetazoa,Vertebrata
3628,Nkx2-5,Pitx2,Activation,16556915,Eumetazoa,Eumetazoa
3629,Nkx2-5,Tbx5,Activation,19586889,Eumetazoa,Eumetazoa
3630,Nkx2-5,Tll1,Activation,19366374,Eumetazoa,Eumetazoa
3631,Nkx2-5,Tlx2,Activation,11455387,Eumetazoa,Eumetazoa
3632,Nkx2-5,Trp53,Unknown,25677450,Eumetazoa,Opisthokonta
3633,Nkx2-9,Akip1,Repression,23604637,,Eumetazoa
3634,Nkx3-1,Acta2,Activation,19797053,Vertebrata,Eukaryota
3635,Nkx3-1,Actg2,Unknown,10993896,Vertebrata,Eukaryota
3636,Nkx3-1,Ar,Repression,16697957,Vertebrata,Vertebrata
3637,Nkx3-2,Pax3,Repression,22768305,Eumetazoa,Eumetazoa
3638,Nkx3-2,Runx2,Repression,15703179,Eumetazoa,Eumetazoa
3639,Nkx6-1,Mafa,Activation,20584984,Eumetazoa,Eumetazoa
3640,Nono,Col2a1,Activation,18677406,Eumetazoa,Eumetazoa
3641,Nono,Mia,Unknown,23672612;24349210,Eumetazoa,
3642,Notch1,Casp3,Activation,15068794,Eukaryota,Eumetazoa
3643,Notch1,Ccnd1,Activation,18297084,Eukaryota,Vertebrata
3644,Notch1,Ccne1,Activation,18297084,Eukaryota,Eukaryota
3645,Notch1,Cdkn1a,Activation,20068187,Eukaryota,Eumetazoa
3646,Notch1,Cdkn1a,Unknown,11432830,Eukaryota,Eumetazoa
3647,Notch1,Ctnnb1,Repression,20068187,Eukaryota,Eumetazoa
3648,Notch1,Dll4,Unknown,22679110,Eukaryota,Vertebrata
3649,Notch1,Dtx1,Unknown,18635581,Eukaryota,Eumetazoa
3650,Notch1,Efnb2,Activation,17336907,Eukaryota,Eumetazoa
3651,Notch1,Gata2,Activation,11719365;23267012,Eukaryota,Opisthokonta
3652,Notch1,Hes5,Activation,16365048,Eukaryota,Vertebrata
3653,Notch1,Hey1,Activation,11741889,Eukaryota,Eumetazoa
3654,Notch1,Hey2,Unknown,18545664,Eukaryota,Eumetazoa
3655,Notch1,Nfkb1,Activation,11591772,Eukaryota,Eumetazoa
3656,Notch1,Nrarp,Activation,11783997,Eukaryota,Eumetazoa
3657,Notch1,Pax7,Activation,22493066,Eukaryota,Eumetazoa
3658,Notch1,Rbpj,Activation,9374409,Eukaryota,Opisthokonta
3659,Notch1,Runx2,Repression,18297084,Eukaryota,Eumetazoa
3660,Notch1,Scgb3a2,Activation,22797898,Eukaryota,Mammalia
3661,Notch1,Smarcc1,Activation,11504912,Eukaryota,Eukaryota
3662,Notch1,Sox9,Unknown,25004243,Eukaryota,Eumetazoa
3663,Notch1,Sp7,Activation,18297084,Eukaryota,Vertebrata
3664,Notch1,Spi1,Activation,12759431,Eukaryota,Vertebrata
3665,Notch1,Tcf3,Repression,9528794,Eukaryota,Eumetazoa
3666,Notch2,Gzmb,Unknown,18724371,Eukaryota,Eumetazoa
3667,Notch2,Hes1,Activation,23267012,Eukaryota,Eumetazoa
3668,Notch2,Notch3,Activation,18155189,Eukaryota,Eukaryota
3669,Notch2,Tcf3,Repression,9528794,Eukaryota,Eumetazoa
3670,Notch3,Foxp3,Activation,21508258,Eukaryota,Eumetazoa
3671,Notch3,Hes5,Activation,16365048,Eukaryota,Vertebrata
3672,Notch3,Nrarp,Activation,20960513,Eukaryota,Eumetazoa
3673,Notch3,Ptcra,Activation,17332745,Eukaryota,
3674,Notch4,Dlk1,Repression,23237809,Eukaryota,Eukaryota
3675,Notch4,Hes1,Activation,23237809,Eukaryota,Eumetazoa
3676,Notch4,Hey1,Activation,23237809,Eukaryota,Eumetazoa
3677,Npas1,Th,Repression,17457889,Eumetazoa,Eumetazoa
3678,Npas2,Maoa,Unknown,18439826,Eumetazoa,Euk+Bac
3679,Nr0b1,Cyp11a1,Repression,9751505,Eumetazoa,Euk+Bac
3680,Nr0b1,Cyp19a1,Repression,11427738,Eumetazoa,Eumetazoa
3681,Nr0b1,Esrrg,Repression,16314306,Eumetazoa,Eumetazoa
3682,Nr0b1,Hnf4a,Repression,19651776,Eumetazoa,Eumetazoa
3683,Nr0b1,Nr5a1,Repression,10318795,Eumetazoa,Eumetazoa
3684,Nr0b1,Pou5f1,Activation,20943815,Eumetazoa,Mammalia
3685,Nr0b1,Pou5f1,Repression,19528230,Eumetazoa,Mammalia
3686,Nr0b1,Pparg,Repression,18381063,Eumetazoa,Vertebrata
3687,Nr0b1,Rlf,Repression,11861512,Eumetazoa,Vertebrata
3688,Nr0b1,Sf1,Repression,11384875;23889939,Eumetazoa,Eukaryota
3689,Nr0b1,Srebf1,Repression,11713202,Eumetazoa,Eumetazoa
3690,Nr0b1,Srebf1,Unknown,20080977,Eumetazoa,Eumetazoa
3691,Nr0b1,Star,Repression,19822634;9751505,Eumetazoa,Vertebrata
3692,Nr0b2,Bglap,Activation,21147283,Eumetazoa,Vertebrata
3693,Nr0b2,Bhmt,Repression,25701738,Eumetazoa,Euk+Bac
3694,Nr0b2,Cdkn1a,Repression,17074765,Eumetazoa,Eumetazoa
3695,Nr0b2,Cyp7a1,Repression,17145766;21963511;22034226,Eumetazoa,Opisthokonta
3696,Nr0b2,Cyp7a1,Unknown,23038264,Eumetazoa,Opisthokonta
3697,Nr0b2,Cyp8b1,Repression,22034226,Eumetazoa,Cellular_organisms
3698,Nr0b2,Mir127,Repression,18776219,Eumetazoa,
3699,Nr0b2,Mir433,Repression,18776219,Eumetazoa,
3700,Nr0b2,Mtf1,Repression,22362755,Eumetazoa,Eumetazoa
3701,Nr0b2,Mttp,Repression,17526026,Eumetazoa,Eumetazoa
3702,Nr0b2,Neurod1,Repression,14752053,Eumetazoa,Eumetazoa
3703,Nr0b2,Npas2,Repression,25212631,Eumetazoa,Eumetazoa
3704,Nr0b2,Nr5a2,Activation,19638401,Eumetazoa,Eumetazoa
3705,Nr0b2,Nr5a2,Unknown,20375098,Eumetazoa,Eumetazoa
3706,Nr0b2,Pparg,Repression,16803864,Eumetazoa,Vertebrata
3707,Nr0b2,Ppargc1a,Repression,16213225,Eumetazoa,Eumetazoa
3708,Nr0b2,Serpine1,Repression,17074765,Eumetazoa,Cellular_organisms
3709,Nr0b2,Slc40a1,Repression,20674862,Eumetazoa,Eukaryota
3710,Nr0b2,Slc51b,Repression,16357058,Eumetazoa,Mammalia
3711,Nr0b2,Smad3,Repression,17074765,Eumetazoa,Eumetazoa
3712,Nr0b2,Smad7,Repression,17074765,Eumetazoa,Eumetazoa
3713,Nr1d1,Arntl,Repression,18946026;24030830,Eumetazoa,Eumetazoa
3714,Nr1d1,Arntl,Unknown,12150932,Eumetazoa,Eumetazoa
3715,Nr1d1,Arntl,Repression,20070857,Eumetazoa,Eumetazoa
3716,Nr1d1,Gja1,Unknown,23201262,Eumetazoa,Eumetazoa
3717,Nr1d1,Nfil3,Unknown,18565334,Eumetazoa,Eumetazoa
3718,Nr1d1,Nr0b2,Unknown,18565334,Eumetazoa,Eumetazoa
3719,Nr1d2,Gja1,Activation,22549838,Eumetazoa,Eumetazoa
3720,Nr1h2,Arg2,Activation,16943198,Eumetazoa,Euk+Bac
3721,Nr1h2,Csrp1,Repression,17110595,Eumetazoa,Eukaryota
3722,Nr1h2,Fasn,Unknown,17522048,Eumetazoa,Euk+Bac
3723,Nr1h2,Nos2,Repression,16943198,Eumetazoa,Euk+Bac
3724,Nr1h3,Abca1,Unknown,22711909,Eumetazoa,Eukaryota
3725,Nr1h3,Abcg1,Unknown,15171719,Eumetazoa,Opisthokonta
3726,Nr1h3,Apoe,Unknown,15171719,Eumetazoa,Vertebrata
3727,Nr1h3,Arg2,Activation,16943198,Eumetazoa,Euk+Bac
3728,Nr1h3,Bhlhe40,Activation,19032342,Eumetazoa,Vertebrata
3729,Nr1h3,Cyp7b1,Repression,18055760,Eumetazoa,Opisthokonta
3730,Nr1h3,Cyp7a1,Activation,12117567;21963511,Eumetazoa,Opisthokonta
3731,Nr1h3,F3,Repression,15752369,Eumetazoa,Vertebrata
3732,Nr1h3,Lipe,Unknown,21030586,Eumetazoa,
3733,Nr1h3,Map3k8,Unknown,17536009,Eumetazoa,Euk+Bac
3734,Nr1h3,Mlxipl,Activation,17107947,Eumetazoa,Eumetazoa
3735,Nr1h3,Nos2,Repression,16943198,Eumetazoa,Euk+Bac
3736,Nr1h3,Nr1h3,Unknown,12470296,Eumetazoa,Eumetazoa
3737,Nr1h3,Plin1,Unknown,21030586,Eumetazoa,Eumetazoa
3738,Nr1h3,Pltp,Unknown,15171719,Eumetazoa,Eukaryota
3739,Nr1h3,Srebf1,Unknown,15171719;18202130,Eumetazoa,Eumetazoa
3740,Nr1h3,Ucp1,Repression,18195045;23139635,Eumetazoa,Eukaryota
3741,Nr1h4,Abcb11,Activation,23546875,Eumetazoa,Eumetazoa
3742,Nr1h4,Abcc2,Activation,21330447,Eumetazoa,Eukaryota
3743,Nr1h4,Abcc4,Repression,22291955,Eumetazoa,Euk+Bac
3744,Nr1h4,Fabp6,Activation,10514450,Eumetazoa,Eumetazoa
3745,Nr1h4,Hhex,Unknown,19072826,Eumetazoa,Eukaryota
3746,Nr1h4,Ins2,Activation,20060466,Eumetazoa,Vertebrata
3747,Nr1h4,Klf11,Unknown,20060466,Eumetazoa,Opisthokonta
3748,Nr1h4,Krt13,Activation,21619550,Eumetazoa,Eumetazoa
3749,Nr1h4,Nr0b2,Activation,23546875,Eumetazoa,Eumetazoa
3750,Nr1h4,Scarb1,Activation,20956002,Eumetazoa,Eukaryota
3751,Nr1h4,Slc10a1,Activation,21330447,Eumetazoa,Euk+Bac
3752,Nr1i2,Akr1b7,Activation,19542321,Eumetazoa,Euk+Bac
3753,Nr1i2,Cd36,Unknown,16556603,Eumetazoa,Eukaryota
3754,Nr1i2,Cdkn1a,Activation,20531417,Eumetazoa,Eumetazoa
3755,Nr1i2,Cyp24a1,Activation,18981260,Eumetazoa,Euk+Bac
3756,Nr1i2,Cyp2b10,Unknown,12571232,Eumetazoa,Mammalia
3757,Nr1i2,Cyp2c29,Activation,23160821,Eumetazoa,Eukaryota
3758,Nr1i2,Cyp3a11,Activation,12805410;23160821,Eumetazoa,Cellular_organisms
3759,Nr1i2,Cyp3a11,Unknown,24853400,Eumetazoa,Cellular_organisms
3760,Nr1i2,Cyp3a41a,Unknown,12606758;21920351,Eumetazoa,Euk+Bac
3761,Nr1i2,E2f1,Repression,20531417,Eumetazoa,Eukaryota
3762,Nr1i2,Insig1,Activation,18187584,Eumetazoa,Opisthokonta
3763,Nr1i2,Msx2,Unknown,17875939,Eumetazoa,Eumetazoa
3764,Nr1i2,Ppara,Unknown,19708687,Eumetazoa,Vertebrata
3765,Nr1i3,Akr1b7,Activation,19542321,Eumetazoa,Euk+Bac
3766,Nr1i3,Atp6v1e1,Repression,21768169,Eumetazoa,Eukaryota
3767,Nr1i3,Cpt1a,Repression,12464260,Eumetazoa,Eumetazoa
3768,Nr1i3,Cyp2b10,Unknown,12571232;25542016,Eumetazoa,Mammalia
3769,Nr1i3,Cyp3a11,Activation,11114890,Eumetazoa,Cellular_organisms
3770,Nr1i3,Cyp7a1,Unknown,16492670,Eumetazoa,Opisthokonta
3771,Nr1i3,Mcl1,Activation,16799968,Eumetazoa,Vertebrata
3772,Nr1i3,Pck1,Repression,12464260,Eumetazoa,Cellular_organisms
3773,Nr1i3,Ppara,Unknown,19708687,Eumetazoa,Vertebrata
3774,Nr1i3,Ppig,Unknown,12464260,Eumetazoa,Eumetazoa
3775,Nr1i3,Sqle,Unknown,12464260,Eumetazoa,Eukaryota
3776,Nr1i3,Thrsp,Unknown,20185760,Eumetazoa,Eumetazoa
3777,Nr2c1,Esr1,Repression,12093804,Eumetazoa,Eumetazoa
3778,Nr2c1,Gata1,Repression,17974920,Eumetazoa,Opisthokonta
3779,Nr2c2,Ikbkb,Activation,16893890,Eumetazoa,Eumetazoa
3780,Nr2c2,Junb,Activation,11602259,Eumetazoa,Eumetazoa
3781,Nr2c2,Nfkb1,Activation,20080763,Eumetazoa,Eumetazoa
3782,Nr2e1,Atn1,Unknown,16702404,Eumetazoa,Vertebrata
3783,Nr2e3,Rho,Activation,15689355,Eumetazoa,Eumetazoa
3784,Nr2f1,Calr,Repression,11106640,Eumetazoa,Eukaryota
3785,Nr2f1,Fabp7,Unknown,20111703,Eumetazoa,Eumetazoa
3786,Nr2f1,Pou5f1,Repression,17194449;7823919,Eumetazoa,Mammalia
3787,Nr2f1,Rnd2,Repression,21965613,Eumetazoa,Eumetazoa
3788,Nr2f2,Ar,Unknown,23145053,Eumetazoa,Vertebrata
3789,Nr2f2,Atp1a1,Repression,12614160,Eumetazoa,Cellular_organisms
3790,Nr2f2,Bglap,Unknown,22493443,Eumetazoa,Vertebrata
3791,Nr2f2,Cyp7a1,Activation,12777384,Eumetazoa,Opisthokonta
3792,Nr2f2,Dr1,Unknown,12777384,Eumetazoa,Eukaryota
3793,Nr2f2,Dspp,Activation,25940145,Eumetazoa,Mammalia
3794,Nr2f2,Flt1,Repression,20978203,Eumetazoa,Eumetazoa
3795,Nr2f2,Insl3,Unknown,24780841,Eumetazoa,Mammalia
3796,Nr2f2,Mttp,Repression,12777384,Eumetazoa,Eumetazoa
3797,Nr2f2,Oxt,Unknown,9343308,Eumetazoa,Vertebrata
3798,Nr2f2,Pou5f1,Repression,7823919,Eumetazoa,Mammalia
3799,Nr2f2,Pou5f1,Unknown,8152920,Eumetazoa,Mammalia
3800,Nr2f2,Ppara,Unknown,9893938,Eumetazoa,Vertebrata
3801,Nr2f2,Rarb,Unknown,20164929,Eumetazoa,Eumetazoa
